"","items","support","transIdenticalToItemsets","count"
"12654","{know,medium}",0.000418021365536461,54,54
"12655","{linus,medium}",0.00103731227744233,134,134
"12656","{medium,think}",0.000371574547143521,48,48
"12657","{medium,video}",0.000294163183155287,38,38
"12658","{game,medium}",0.000294163183155287,38,38
"12659","{medium,want}",0.000371574547143521,48,48
"12660","{medium,nt}",0.000270939773958817,35,35
"12661","{go,medium}",0.000356092274345874,46,46
"12662","{medium,need}",0.000371574547143521,48,48
"12663","{medium,thing}",0.000332868865149404,43,43
"12664","{medium,year}",0.0002322340919647,30,30
"12665","{look,medium}",0.000178046137172937,23,23
"12666","{medium,use}",0.000294163183155287,38,38
"12667","{medium,work}",0.000239975228363524,31,31
"12668","{medium,well}",0.000170305000774114,22,22
"12669","{come,medium}",0.00020901068276823,27,27
"12670","{medium,tech}",0.000270939773958817,35,35
"12671","{medium,way}",0.000263198637559994,34,34
"12672","{medium,say}",0.0002322340919647,30,30
"12673","{actually,medium}",0.00020901068276823,27,27
"12674","{guy,medium}",0.000216751819167054,28,28
"12675","{medium,news}",0.000448985911131754,58,58
"12676","{company,medium}",0.000278680910357641,36,36
"12677","{medium,watch}",0.00020901068276823,27,27
"12678","{medium,right}",0.00020901068276823,27,27
"12679","{medium,play}",0.00020901068276823,27,27
"12680","{day,medium}",0.000170305000774114,22,22
"12681","{medium,pay}",0.000270939773958817,35,35
"12682","{big,medium}",0.00020901068276823,27,27
"12683","{high,medium}",0.000178046137172937,23,23
"12684","{medium,start}",0.00018578727357176,24,24
"12685","{medium,stop}",0.000170305000774114,22,22
"12686","{google,medium}",0.00018578727357176,24,24
"12687","{maybe,medium}",0.000170305000774114,22,22
"12688","{facebook,medium}",0.000348351137947051,45,45
"12689","{government,medium}",0.000178046137172937,23,23
"12690","{fucking,like}",0.000874748413067038,113,113
"12691","{fucking,good}",0.000464468183929401,60,60
"12692","{fucking,people}",0.000495432729524694,64,64
"12693","{fucking,new}",0.000294163183155287,38,38
"12694","{buy,fucking}",0.000611549775507044,79,79
"12695","{amd,fucking}",0.000201269546369407,26,26
"12696","{fucking,time}",0.000325127728750581,42,42
"12697","{fucking,get}",0.000332868865149404,43,43
"12698","{fucking,know}",0.000286422046756464,37,37
"12699","{fucking,linus}",0.000317386592351757,41,41
"12700","{fucking,think}",0.000340610001548227,44,44
"12701","{fucking,video}",0.000425762501935284,55,55
"12702","{fucking,game}",0.000518656138721164,67,67
"12703","{fucking,want}",0.000371574547143521,48,48
"12704","{fucking,nt}",0.000448985911131754,58,58
"12705","{fucking,go}",0.000301904319554111,39,39
"12706","{fucking,need}",0.000371574547143521,48,48
"12707","{fucking,thing}",0.000317386592351757,41,41
"12708","{fucking,nvidia}",0.000348351137947051,45,45
"12709","{fucking,year}",0.000340610001548227,44,44
"12710","{fucking,look}",0.00025545750116117,33,33
"12711","{fucking,use}",0.000239975228363524,31,31
"12712","{card,fucking}",0.0002322340919647,30,30
"12713","{fucking,work}",0.000224492955565877,29,29
"12714","{fucking,well}",0.000170305000774114,22,22
"12715","{come,fucking}",0.000224492955565877,29,29
"12716","{fucking,riley}",0.000348351137947051,45,45
"12717","{fucking,say}",0.000170305000774114,22,22
"12718","{actually,fucking}",0.000193528409970584,25,25
"12719","{fucking,guy}",0.0002322340919647,30,30
"12720","{fucking,make}",0.000224492955565877,29,29
"12721","{company,fucking}",0.000286422046756464,37,37
"12722","{fucking,love}",0.000642514321102338,83,83
"12723","{fucking,gpu}",0.000193528409970584,25,25
"12724","{fucking,price}",0.00020901068276823,27,27
"12725","{fucking,lol}",0.000201269546369407,26,26
"12726","{fucking,watch}",0.000263198637559994,34,34
"12727","{fucking,play}",0.000193528409970584,25,25
"12728","{fucking,pc}",0.000201269546369407,26,26
"12729","{bad,fucking}",0.000216751819167054,28,28
"12730","{fucking,money}",0.00018578727357176,24,24
"12731","{day,fucking}",0.000178046137172937,23,23
"12732","{fucking,let}",0.000224492955565877,29,29
"12733","{fucking,pay}",0.000247716364762347,32,32
"12734","{fucking,old}",0.000178046137172937,23,23
"12735","{big,fucking}",0.000178046137172937,23,23
"12736","{fucking,stop}",0.000216751819167054,28,28
"12737","{10,fucking}",0.000178046137172937,23,23
"12738","{fucking,shit}",0.000549620684316458,71,71
"12739","{fucking,point}",0.000201269546369407,26,26
"12740","{anthony,fucking}",0.000170305000774114,22,22
"12741","{fucking,joke}",0.000178046137172937,23,23
"12742","{fuck,fucking}",0.000580585229911751,75,75
"12743","{fucking,stupid}",0.000239975228363524,31,31
"12744","{fucking,hate}",0.00018578727357176,24,24
"12745","{camera,like}",0.000975383186251742,126,126
"12746","{camera,good}",0.000681220003096455,88,88
"12747","{camera,people}",0.000371574547143521,48,48
"12748","{camera,new}",0.000363833410744697,47,47
"12749","{buy,camera}",0.000170305000774114,22,22
"12750","{camera,time}",0.000448985911131754,58,58
"12751","{camera,get}",0.000479950456727048,62,62
"12752","{camera,know}",0.000448985911131754,58,58
"12753","{camera,linus}",0.000557361820715281,72,72
"12754","{camera,think}",0.000363833410744697,47,47
"12755","{camera,video}",0.000719925685090571,93,93
"12756","{camera,want}",0.0002322340919647,30,30
"12757","{camera,nt}",0.000317386592351757,41,41
"12758","{camera,go}",0.000332868865149404,43,43
"12759","{camera,need}",0.000472209320328224,61,61
"12760","{camera,thing}",0.000394797956339991,51,51
"12761","{camera,year}",0.00018578727357176,24,24
"12762","{camera,look}",0.000518656138721164,67,67
"12763","{camera,use}",0.000348351137947051,45,45
"12764","{camera,work}",0.000348351137947051,45,45
"12765","{camera,well}",0.000379315683542344,49,49
"12766","{camera,come}",0.00020901068276823,27,27
"12767","{camera,riley}",0.000596067502709398,77,77
"12768","{camera,tech}",0.000247716364762347,32,32
"12769","{camera,way}",0.000317386592351757,41,41
"12770","{camera,say}",0.0002322340919647,30,30
"12771","{actually,camera}",0.000247716364762347,32,32
"12772","{camera,guy}",0.000843783867471745,109,109
"12773","{camera,love}",0.000425762501935284,55,55
"12774","{apple,camera}",0.00025545750116117,33,33
"12775","{camera,mean}",0.000193528409970584,25,25
"12776","{camera,watch}",0.000216751819167054,28,28
"12777","{camera,great}",0.000479950456727048,62,62
"12778","{camera,let}",0.00025545750116117,33,33
"12779","{camera,phone}",0.000735407957888218,95,95
"12780","{camera,start}",0.000193528409970584,25,25
"12781","{camera,stop}",0.000286422046756464,37,37
"12782","{camera,see}",0.000239975228363524,31,31
"12783","{camera,maybe}",0.000170305000774114,22,22
"12784","{camera,feel}",0.000239975228363524,31,31
"12785","{bit,camera}",0.000193528409970584,25,25
"12786","{camera,talk}",0.000270939773958817,35,35
"12787","{camera,man}",0.00018578727357176,24,24
"12788","{anthony,camera}",0.000510915002322341,66,66
"12789","{camera,channel}",0.000170305000774114,22,22
"12790","{camera,hear}",0.00018578727357176,24,24
"12791","{camera,nice}",0.000224492955565877,29,29
"12792","{camera,host}",0.00025545750116117,33,33
"12793","{camera,madison}",0.000363833410744697,47,47
"12794","{camera,job}",0.000224492955565877,29,29
"12795","{camera,comment}",0.000216751819167054,28,28
"12796","{camera,funny}",0.00018578727357176,24,24
"12797","{camera,screen}",0.000224492955565877,29,29
"12798","{hate,like}",0.00101408886824586,131,131
"12799","{good,hate}",0.000456727047530577,59,59
"12800","{hate,people}",0.000541879547917634,70,70
"12801","{hate,new}",0.000371574547143521,48,48
"12802","{buy,hate}",0.000356092274345874,46,46
"12803","{amd,hate}",0.000317386592351757,41,41
"12804","{hate,time}",0.000387056819941167,50,50
"12805","{get,hate}",0.000356092274345874,46,46
"12806","{hate,know}",0.000356092274345874,46,46
"12807","{hate,linus}",0.000410280229137637,53,53
"12808","{hate,think}",0.000348351137947051,45,45
"12809","{hate,video}",0.000541879547917634,70,70
"12810","{game,hate}",0.000387056819941167,50,50
"12811","{hate,want}",0.000332868865149404,43,43
"12812","{hate,nt}",0.000456727047530577,59,59
"12813","{go,hate}",0.000294163183155287,38,38
"12814","{hate,need}",0.000224492955565877,29,29
"12815","{hate,intel}",0.000301904319554111,39,39
"12816","{hate,thing}",0.000340610001548227,44,44
"12817","{hate,nvidia}",0.000263198637559994,34,34
"12818","{hate,year}",0.000263198637559994,34,34
"12819","{hate,look}",0.000301904319554111,39,39
"12820","{hate,use}",0.000371574547143521,48,48
"12821","{card,hate}",0.000178046137172937,23,23
"12822","{hate,work}",0.0002322340919647,30,30
"12823","{hate,well}",0.000309645455952934,40,40
"12824","{come,hate}",0.000263198637559994,34,34
"12825","{hate,riley}",0.00025545750116117,33,33
"12826","{hate,tech}",0.000317386592351757,41,41
"12827","{hate,way}",0.000201269546369407,26,26
"12828","{hate,say}",0.00025545750116117,33,33
"12829","{actually,hate}",0.000178046137172937,23,23
"12830","{guy,hate}",0.000495432729524694,64,64
"12831","{hate,make}",0.0002322340919647,30,30
"12832","{hate,news}",0.000270939773958817,35,35
"12833","{company,hate}",0.000340610001548227,44,44
"12834","{hate,love}",0.000479950456727048,62,62
"12835","{apple,hate}",0.000518656138721164,67,67
"12836","{hate,mean}",0.000170305000774114,22,22
"12837","{hate,lol}",0.000309645455952934,40,40
"12838","{hate,watch}",0.000247716364762347,32,32
"12839","{hate,try}",0.000239975228363524,31,31
"12840","{hate,play}",0.000193528409970584,25,25
"12841","{hate,pc}",0.000178046137172937,23,23
"12842","{bad,hate}",0.000317386592351757,41,41
"12843","{hate,money}",0.000216751819167054,28,28
"12844","{great,hate}",0.000170305000774114,22,22
"12845","{hate,phone}",0.0002322340919647,30,30
"12846","{hate,start}",0.00020901068276823,27,27
"12847","{hate,stop}",0.00020901068276823,27,27
"12848","{google,hate}",0.000216751819167054,28,28
"12849","{hate,reason}",0.000193528409970584,25,25
"12850","{hate,man}",0.000178046137172937,23,23
"12851","{fuck,hate}",0.000193528409970584,25,25
"12852","{ad,hate}",0.00018578727357176,24,24
"12853","{comment,hate}",0.000170305000774114,22,22
"12854","{like,small}",0.000789595912679981,102,102
"12855","{good,small}",0.000332868865149404,43,43
"12856","{people,small}",0.000348351137947051,45,45
"12857","{new,small}",0.000309645455952934,40,40
"12858","{buy,small}",0.000263198637559994,34,34
"12859","{amd,small}",0.000224492955565877,29,29
"12860","{small,time}",0.000317386592351757,41,41
"12861","{get,small}",0.000317386592351757,41,41
"12862","{know,small}",0.000356092274345874,46,46
"12863","{linus,small}",0.000201269546369407,26,26
"12864","{small,think}",0.000325127728750581,42,42
"12865","{small,video}",0.00020901068276823,27,27
"12866","{game,small}",0.000348351137947051,45,45
"12867","{small,want}",0.000340610001548227,44,44
"12868","{nt,small}",0.0002322340919647,30,30
"12869","{go,small}",0.000286422046756464,37,37
"12870","{need,small}",0.000278680910357641,36,36
"12871","{intel,small}",0.000278680910357641,36,36
"12872","{small,thing}",0.000340610001548227,44,44
"12873","{nvidia,small}",0.00018578727357176,24,24
"12874","{small,year}",0.000286422046756464,37,37
"12875","{look,small}",0.000263198637559994,34,34
"12876","{small,use}",0.000294163183155287,38,38
"12877","{card,small}",0.000170305000774114,22,22
"12878","{small,work}",0.000270939773958817,35,35
"12879","{small,well}",0.000294163183155287,38,38
"12880","{come,small}",0.000309645455952934,40,40
"12881","{actually,small}",0.000278680910357641,36,36
"12882","{guy,small}",0.000170305000774114,22,22
"12883","{make,small}",0.000247716364762347,32,32
"12884","{company,small}",0.000332868865149404,43,43
"12885","{apple,small}",0.000263198637559994,34,34
"12886","{price,small}",0.000247716364762347,32,32
"12887","{mean,small}",0.000294163183155287,38,38
"12888","{small,try}",0.000239975228363524,31,31
"12889","{bad,small}",0.000170305000774114,22,22
"12890","{money,small}",0.00018578727357176,24,24
"12891","{great,small}",0.000193528409970584,25,25
"12892","{run,small}",0.000193528409970584,25,25
"12893","{sell,small}",0.000178046137172937,23,23
"12894","{pay,small}",0.00018578727357176,24,24
"12895","{big,small}",0.000317386592351757,41,41
"12896","{phone,small}",0.000325127728750581,42,42
"12897","{long,small}",0.000178046137172937,23,23
"12898","{high,small}",0.000178046137172937,23,23
"12899","{small,start}",0.00020901068276823,27,27
"12900","{market,small}",0.000170305000774114,22,22
"12901","{lot,small}",0.00018578727357176,24,24
"12902","{point,small}",0.000178046137172937,23,23
"12903","{instead,small}",0.000170305000774114,22,22
"12904","{change,small}",0.00020901068276823,27,27
"12905","{cpus,like}",0.000627032048304691,81,81
"12906","{cpus,good}",0.000565102957114104,73,73
"12907","{cpus,people}",0.000356092274345874,46,46
"12908","{cpus,new}",0.000882489549465862,114,114
"12909","{buy,cpus}",0.000456727047530577,59,59
"12910","{amd,cpus}",0.00178820250812819,231,231
"12911","{cpus,time}",0.000371574547143521,48,48
"12912","{cpus,get}",0.00025545750116117,33,33
"12913","{cpus,know}",0.000309645455952934,40,40
"12914","{cpus,think}",0.000294163183155287,38,38
"12915","{cpus,game}",0.000193528409970584,25,25
"12916","{cpus,want}",0.000332868865149404,43,43
"12917","{cpus,nt}",0.000309645455952934,40,40
"12918","{cpus,go}",0.000356092274345874,46,46
"12919","{cpus,need}",0.000456727047530577,59,59
"12920","{cpus,intel}",0.00202817773649172,262,262
"12921","{cpus,thing}",0.000286422046756464,37,37
"12922","{cpus,nvidia}",0.00109924136863292,142,142
"12923","{cpus,year}",0.000309645455952934,40,40
"12924","{cpus,look}",0.000263198637559994,34,34
"12925","{cpus,use}",0.000363833410744697,47,47
"12926","{card,cpus}",0.000216751819167054,28,28
"12927","{cpus,work}",0.000286422046756464,37,37
"12928","{cpus,well}",0.000418021365536461,54,54
"12929","{come,cpus}",0.000309645455952934,40,40
"12930","{cpus,way}",0.000239975228363524,31,31
"12931","{actually,cpus}",0.00020901068276823,27,27
"12932","{cpus,make}",0.000719925685090571,93,93
"12933","{cpus,gpu}",0.000387056819941167,50,50
"12934","{apple,cpus}",0.000278680910357641,36,36
"12935","{cpus,price}",0.000263198637559994,34,34
"12936","{cpus,mean}",0.0002322340919647,30,30
"12937","{cpus,right}",0.000201269546369407,26,26
"12938","{cpus,wait}",0.000239975228363524,31,31
"12939","{cpus,run}",0.000224492955565877,29,29
"12940","{cpus,old}",0.000340610001548227,44,44
"12941","{cpus,end}",0.000247716364762347,32,32
"12942","{cpus,high}",0.000216751819167054,28,28
"12943","{cpus,start}",0.000301904319554111,39,39
"12944","{cpus,gaming}",0.00020901068276823,27,27
"12945","{cpu,cpus}",0.000619290911905868,80,80
"12946","{cpus,release}",0.000193528409970584,25,25
"12947","{cpus,maybe}",0.00025545750116117,33,33
"12948","{cpus,support}",0.000340610001548227,44,44
"12949","{cpus,performance}",0.000309645455952934,40,40
"12950","{cpus,hope}",0.000170305000774114,22,22
"12951","{cpus,market}",0.00020901068276823,27,27
"12952","{cpus,series}",0.000286422046756464,37,37
"12953","{cpus,wo}",0.000170305000774114,22,22
"12954","{build,cpus}",0.00018578727357176,24,24
"12955","{cpus,ryzen}",0.000627032048304691,81,81
"12956","{chip,cpus}",0.00020901068276823,27,27
"12957","{core,cpus}",0.000425762501935284,55,55
"12958","{cheap,cpus}",0.000193528409970584,25,25
"12959","{cpus,fast}",0.000170305000774114,22,22
"12960","{base,cpus}",0.000224492955565877,29,29
"12961","{cpus,gpus}",0.000750890230685865,97,97
"12962","{arm,cpus}",0.000371574547143521,48,48
"12963","{cpus,gen}",0.000356092274345874,46,46
"12964","{cpus,upgrade}",0.000193528409970584,25,25
"12965","{cpus,laptop}",0.00018578727357176,24,24
"12966","{cpus,future}",0.00018578727357176,24,24
"12967","{cpus,processor}",0.000170305000774114,22,22
"12968","{like,war}",0.000712184548691748,92,92
"12969","{good,war}",0.000510915002322341,66,66
"12970","{people,war}",0.000371574547143521,48,48
"12971","{new,war}",0.000766372503483511,99,99
"12972","{buy,war}",0.00020901068276823,27,27
"12973","{time,war}",0.000348351137947051,45,45
"12974","{get,war}",0.000239975228363524,31,31
"12975","{know,war}",0.000418021365536461,54,54
"12976","{linus,war}",0.00123858182381174,160,160
"12977","{think,war}",0.000325127728750581,42,42
"12978","{video,war}",0.0002322340919647,30,30
"12979","{game,war}",0.000418021365536461,54,54
"12980","{want,war}",0.000371574547143521,48,48
"12981","{nt,war}",0.000487691593125871,63,63
"12982","{go,war}",0.00025545750116117,33,33
"12983","{need,war}",0.00025545750116117,33,33
"12984","{intel,war}",0.00018578727357176,24,24
"12985","{thing,war}",0.000448985911131754,58,58
"12986","{war,year}",0.00020901068276823,27,27
"12987","{look,war}",0.000224492955565877,29,29
"12988","{use,war}",0.00020901068276823,27,27
"12989","{war,well}",0.000224492955565877,29,29
