LABEL,text
0,I say this every time but damn I love this show.
0,Why would scanning phones even be a noble goal We'd better tackle the source not the symptoms. Reducing our reliance on China would have a bigger impact on the suckiest parts of humanity than scanning 1st world phones. We prop up China's economy and they cultivate a sucky North Korea and all the travesty that happens to North Korean expats in China. we're partly responsible just by keeping our eyes closed to it all.
1,Nvidia will patch the AMD Freesync work around
0,We want more videos from her 
0,The brendon fraser of youtube tech and i love his cringe humor.
0,or you know sell it at a lower price
0, GT 1010 Not Fermi Not DDR3 Not 512MB 256 CUDA cores nope can't afford it
0,Love. James. Wish he ran this segment full time 
0,Of course they made Yvonne pitch the ball toner lol
0,Wait for proper benchmarks from people who aren't trying to sell you the product.
0,Proof Linus doesn't actually use a ridge wallet.
0,Thumbs up for the beard invisible kickflip and the episode 9 sucks jokes 
0,I hate videos where some dude yelling in the background for some fun effects 
0,Is Amazon gonna get sued for this 
0,Isn't she the girl in asus rog or intel build your pc giveaway and stuff Epic
0,Is this EA's redemption arc Damn those game without microtransactions though
0,The CIA has a backdoor into iPhones. This past decade has been filled with news stories about Google and Amazon spying on their smart home users without consent. I don't see the difference between the US spying on us and China spying on us at this point.
0,RILEY WHERE DID YOU GET THAT SHIRT 
0, 5:50 Russian Arnold Schwarzenegger :D
0,What about the 4g next to LTE Every carrier world wide must think they can get away with claiming their LTE networks are true 4g.its all the same
0,Olde don't do amp jokes
0,Google making a GMod knockoff
0,If you split Linus in half you would end up with Riley and James
0,In India 476 dollars for series S which is about 35000 rupees
0,Google really likes to ignore or abuse copyright public domain and fair use when it benefits them but heaven forbid they ever permit YOU to use anything under a copyright under fair use terms or let anything fall or remain in the public domain. Oh Google YouTube will be all over you then If not Google then some copyright troll abusing content ID to claim monetization off of false positives. Seriously Google Seriously YouTube. Screw you 
0,Mr. Pi needs to be replaced
0,The quick answer no. Not until they can get their ipc up without relying of hyperthreading. As well as get their cost down.
0,Really had to get in a your mom joke. Didn't ya.
0,No iPadOS is nothing compared to desktop operating systems. iPads are not ready to replace conventional computers.
1,They can't even make their normal cards so I won't believe that any ti will be out before 2022
0,Dang ole I woke up and thought I was in a call of duty storyline
1,Hmmm that nVidia drawing thing might be useful for people who do fanart. Instead of finding royalty free backgrounds or spending forever making your own you can just bash something simple out in paint then run it through that for a unique background image.
0,The word you were looking for was GIF as in gift not that peanut butter sounding word. S'ok mistakes happen.
0,I like how Lisa Su takes her strap on and banging Jensen without lubercation. She is really hot on the last month.
0,I have wondered for a while now. Who is the fella that keeps shouting stuff in the back round :P Edit: Never mind its Riley : 
0,Activision Shitzard doing something shitty again. Wow I would have never expected this 
0,Honey sells your data. If its free then it means they are making money other ways
1,I see what you did there. more RTX 3000 cards had me thinking oh Nvidia is releasing more cords to try and out compete the bots. no. just different models. and the bots will get those too
0,apple AirPods pro are literally the worst apple product. got it changed 3 times from the store already in 9 months for cracking sounds. dont buy it guys 
0,Not the UK Linus England and Wales
0,Jesus give my poor ass a break im still on FX
0,Excellent. I was getting bored 
0,Oh a new face to gimme that sweet sweet tech news.
0,Riley's had a haircut and a shave. I don't like it. Glue it back on please
0,Changing the socket or chipset requirements was going to happen at some point. AMD kept going with the same socket for a lot longer than Intel has been doing. Making CPUs endlessly backwards compatible hampers their ability to continue improving. I accepted a number of years ago that whenever I upgrade my CPU I will need a motherboard upgrade at the same time
0,maybe I will ve able to import python code into pythonista on my ipad without using loopholes in the future. You know like ANY other platform
0,Surprised at the lack of comments about the mandalorian being bad comment. I've never watched it but I was under the impression everyone liked it
0,Wait what is this channel. and where is techquickie 
0,Having the source code of cyberpunk out there we can finally start seeing game improvements and patches fixing the game hahaha.
0,I get excited when a new episode of technews comes out. hbu 
1,they better have an ace up their sleeve if they want to have any chance against amd
0,i feel tht vybe thing was more so cuz of there bs sex rules and not cuz of the pandemic. for real tht isnt a win cause u can literally do the same thing on every other platform
0,i really want that dennis tshirt
0,Ah Fuck Nintendo every time. Pretending they lost money on shit they don't sell anymore and never will again abusing the copyrightsystem they themselves made such a joke. It was about promoting innovation by allowing artists to make money from their works for 10 years then everything becoming public domain. But no. At least life of author 70 years so corporations can stifle innovation and clutch their gold harder than Smaug ever did. Fuck all of them
1,I literally just bought a rtx 2060. I guess I shouldnt have
0,linus cant be the only guy we see.
1,I'm just waiting for AMD to dominate on the gaming productivity laptop market so I could switch over. My desktop days are long gone because of the constant need to be on the go.
0,I refunded it then realised the game was still there and I can still play it 
0,thumbs up for blackjack and hookers.
0,4:23 yeeeey genshin impact. I was like huh what kind of bug happened to make launcher show behind the video Then realized it was part of the video :D
1,I hate when companies dictate me how to use my own hardware.Someone needs to sue Nvidia 
0,Windows did not skip 9 you can download it.
0,Madison Finally More I say. MOAR And I'll miss Anthem.
0,Gonna buy a ryzen 5 3600 soon.
0,Those arent new force powers. Theyve beeen in books comics games and even movies. Seriously force lightning was in Return of the Jedi Linus. Also Leia being trained is. logical Why wouldnt she 
0,Jame's not joking about LTTtrash.com it points to their store.
0, AMD releases a better cpu Intel: Ah shit here we go again
0,TechLinked More like TwerkStinked.amirite 
0,Roma Invicta anyone Rzyne is pretty good I guess
0,Didn't Logitech buy Saitek too When the hell are they gonna release a new quality HOTAS that doesn't have a list of issues Waiting.
0,if u say first i will break ur kneecaps
0,Im a simple man I see Anthony and i click and like the video.
0,XPeng has officially produced the dumbest business idea since WeWork.
0,By far one of the best techlinked episodes
0,I will always be suspicious if Linus was deepfaked into a video.
0,I feel like Linus has started using the word 'butt' in his variation of 'quickbits' much more as time goes on
0,Ja you put ze electric charger hea yes 
0, Intel's ENTIRE product line is basically OBSOLETE at this point. Anthony 2019 
0,why fix something that isnt broken. fck 5g. first bring global connectivety with at least 3g. i know enough places that dont even have 3g
